dataset,subject,protocol,fold_name,seed,alpha,calibration_frac,window_size,per_round_cap,n_components,include_riemann_arms,epoch_seconds,context,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret,error
WAUC,8,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.25,0.625,184,100,512,173.0,
WAUC,8,within,within_fold0,1,0.5,0.3,50,4.0,4,False,4.0,workload,0.5,0.75,184,100,512,178.0,
WAUC,8,within,within_fold0,1,0.5,0.3,50,3.0,4,False,4.0,workload,0.25,0.625,184,100,0,0.0,
WAUC,8,within,within_fold0,1,0.5,0.3,50,2.0,4,False,4.0,workload,0.25,0.625,184,100,0,0.0,
WAUC,8,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.34782608695652173,0.6739130434782609,184,100,512,162.0,
WAUC,8,within,within_fold0,2,0.5,0.3,50,4.0,4,False,4.0,workload,0.40217391304347827,0.7010869565217391,184,100,512,155.0,
WAUC,8,within,within_fold0,2,0.5,0.3,50,3.0,4,False,4.0,workload,0.3913043478260869,0.6956521739130435,184,100,0,0.0,
WAUC,8,within,within_fold0,2,0.5,0.3,50,2.0,4,False,4.0,workload,0.3913043478260869,0.6956521739130435,184,100,0,0.0,
WAUC,8,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.4347826086956522,0.717391304347826,184,100,466,145.0,
WAUC,8,within,within_fold0,3,0.5,0.3,50,4.0,4,False,4.0,workload,0.3369565217391305,0.6684782608695652,184,100,512,176.0,
WAUC,8,within,within_fold0,3,0.5,0.3,50,3.0,4,False,4.0,workload,0.4347826086956522,0.717391304347826,184,100,0,0.0,
WAUC,8,within,within_fold0,3,0.5,0.3,50,2.0,4,False,4.0,workload,0.4347826086956522,0.717391304347826,184,100,0,0.0,
WAUC,8,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.32608695652173914,0.6630434782608695,184,100,512,164.0,
WAUC,8,within,within_fold0,42,0.5,0.3,50,4.0,4,False,4.0,workload,0.5217391304347826,0.7608695652173914,184,100,512,157.0,
WAUC,8,within,within_fold0,42,0.5,0.3,50,3.0,4,False,4.0,workload,0.32608695652173914,0.6630434782608695,184,100,0,0.0,
WAUC,8,within,within_fold0,42,0.5,0.3,50,2.0,4,False,4.0,workload,0.32608695652173914,0.6630434782608695,184,100,0,0.0,
WAUC,9,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.6028446389496718,0.8016528925619835,121,100,339,84.0,
WAUC,9,within,within_fold0,0,0.5,0.3,50,4.0,4,False,4.0,workload,0.488337198199427,0.743801652892562,121,100,339,96.0,
WAUC,9,within,within_fold0,0,0.5,0.3,50,3.0,4,False,4.0,workload,0.6028446389496718,0.8016528925619835,121,100,0,0.0,
WAUC,9,within,within_fold0,0,0.5,0.3,50,2.0,4,False,4.0,workload,0.6028446389496718,0.8016528925619835,121,100,0,0.0,
WAUC,9,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.48623476236132046,0.743801652892562,121,100,280,61.0,
WAUC,9,within,within_fold0,1,0.5,0.3,50,4.0,4,False,4.0,workload,0.45278881732218723,0.7272727272727273,121,100,339,88.0,
WAUC,9,within,within_fold0,1,0.5,0.3,50,3.0,4,False,4.0,workload,0.48623476236132046,0.743801652892562,121,100,0,0.0,
WAUC,9,within,within_fold0,1,0.5,0.3,50,2.0,4,False,4.0,workload,0.48623476236132046,0.743801652892562,121,100,0,0.0,
WAUC,9,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.5034199726402189,0.7520661157024794,121,100,339,84.0,
WAUC,9,within,within_fold0,2,0.5,0.3,50,4.0,4,False,4.0,workload,0.6353424657534247,0.8181818181818182,121,100,339,100.0,
WAUC,9,within,within_fold0,2,0.5,0.3,50,3.0,4,False,4.0,workload,0.552527051088892,0.7768595041322314,121,100,0,0.0,
WAUC,9,within,within_fold0,2,0.5,0.3,50,2.0,4,False,4.0,workload,0.552527051088892,0.7768595041322314,121,100,0,0.0,
WAUC,9,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.5699835975943138,0.7851239669421488,121,100,339,74.0,
WAUC,9,within,within_fold0,3,0.5,0.3,50,4.0,4,False,4.0,workload,0.5381679389312977,0.768595041322314,121,100,339,87.0,
WAUC,9,within,within_fold0,3,0.5,0.3,50,3.0,4,False,4.0,workload,0.6036036036036037,0.8016528925619835,121,100,0,0.0,
WAUC,9,within,within_fold0,3,0.5,0.3,50,2.0,4,False,4.0,workload,0.6036036036036037,0.8016528925619835,121,100,0,0.0,
WAUC,9,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.5688048245614035,0.7851239669421488,121,100,339,101.0,
WAUC,9,within,within_fold0,42,0.5,0.3,50,4.0,4,False,4.0,workload,0.5853324194653873,0.7933884297520661,121,100,339,95.0,
WAUC,9,within,within_fold0,42,0.5,0.3,50,3.0,4,False,4.0,workload,0.569159134483703,0.7851239669421488,121,100,0,0.0,
WAUC,9,within,within_fold0,42,0.5,0.3,50,2.0,4,False,4.0,workload,0.569159134483703,0.7851239669421488,121,100,0,0.0,
WAUC,10,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.5568215016067777,0.7783783783783784,185,100,516,96.0,
WAUC,10,within,within_fold0,0,0.5,0.3,50,4.0,4,False,4.0,workload,0.5241435753536771,0.7621621621621621,185,100,516,107.0,
WAUC,10,within,within_fold0,0,0.5,0.3,50,3.0,4,False,4.0,workload,0.6538416559466729,0.827027027027027,185,100,0,0.0,
WAUC,10,within,within_fold0,0,0.5,0.3,50,2.0,4,False,4.0,workload,0.6538416559466729,0.827027027027027,185,100,0,0.0,
WAUC,10,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.5244771585465591,0.7621621621621621,185,100,516,119.0,
WAUC,10,within,within_fold0,1,0.5,0.3,50,4.0,4,False,4.0,workload,0.22205349842308142,0.6108108108108108,185,100,516,134.0,
WAUC,10,within,within_fold0,1,0.5,0.3,50,3.0,4,False,4.0,workload,0.5464627597478403,0.772972972972973,185,100,0,0.0,
WAUC,10,within,within_fold0,1,0.5,0.3,50,2.0,4,False,4.0,workload,0.5464627597478403,0.772972972972973,185,100,0,0.0,
WAUC,10,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.6540843753651981,0.827027027027027,185,100,516,119.0,
WAUC,10,within,within_fold0,2,0.5,0.3,50,4.0,4,False,4.0,workload,0.6218536471412719,0.8108108108108109,185,100,516,131.0,
WAUC,10,within,within_fold0,2,0.5,0.3,50,3.0,4,False,4.0,workload,0.6646787113371924,0.8324324324324325,185,100,0,0.0,
