dataset,subject,protocol,fold_name,seed,alpha,calibration_frac,window_size,per_round_cap,n_components,include_riemann_arms,epoch_seconds,context,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret
STEW,31,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,60,47,9.0
STEW,31,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,94,41,8.0
STEW,31,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,24,3.0
STEW,31,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.33628318584070793,0.6666666666666666,15,95,32,7.0
STEW,31,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.34782608695652173,0.6666666666666666,15,97,28,2.0
STEW,31,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.4642857142857143,0.7333333333333333,15,100,24,3.0
STEW,32,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,57,47,14.0
STEW,32,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,97,41,13.0
STEW,32,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.2990654205607476,0.6666666666666666,15,92,29,8.0
STEW,32,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.6086956521739131,0.8,15,51,47,15.0
STEW,32,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.32432432432432434,0.6666666666666666,15,68,41,9.0
STEW,32,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,100,29,4.0
STEW,32,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,82,47,11.0
STEW,32,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,-0.034482758620689724,0.4666666666666667,15,91,41,17.0
STEW,32,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,96,29,5.0
STEW,32,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,58,47,17.0
STEW,32,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.4444444444444444,0.7333333333333333,15,84,41,14.0
STEW,32,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.4736842105263158,0.7333333333333333,15,100,29,6.0
STEW,32,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,79,47,13.0
STEW,32,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.4642857142857143,0.7333333333333333,15,87,41,10.0
STEW,32,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,96,29,8.0
STEW,33,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.4736842105263158,0.7333333333333333,15,100,47,5.0
STEW,33,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,100,41,7.0
STEW,33,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,100,29,7.0
STEW,33,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,60,47,10.0
STEW,33,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,100,41,12.0
STEW,33,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,4.0
STEW,33,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,47,7.0
STEW,33,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,94,41,7.0
STEW,33,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.4444444444444444,0.7333333333333333,15,100,29,3.0
STEW,33,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,78,47,4.0
STEW,33,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,82,41,3.0
STEW,33,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,100,29,3.0
STEW,33,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,72,22,4.0
STEW,33,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,99,41,8.0
STEW,33,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,100,29,2.0
STEW,34,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,37,47,10.0
STEW,34,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,62,41,15.0
STEW,34,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,87,29,8.0
STEW,34,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.4444444444444444,0.7333333333333333,15,73,47,15.0
STEW,34,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.16666666666666663,0.6,15,100,41,7.0
STEW,34,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,100,29,6.0
STEW,34,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.03669724770642213,0.5333333333333333,15,70,47,17.0
STEW,34,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,82,41,12.0
STEW,34,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,95,29,7.0
STEW,34,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,34,47,15.0
STEW,34,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,73,41,6.0
STEW,34,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,97,21,2.0
STEW,34,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,63,27,3.0
STEW,34,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.22413793103448265,0.6,15,49,23,4.0
STEW,34,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.4642857142857143,0.7333333333333333,15,100,14,2.0
STEW,35,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.6086956521739131,0.8,15,83,47,6.0
STEW,35,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.4444444444444444,0.7333333333333333,15,96,41,9.0
STEW,35,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,26,5.0
STEW,35,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,40,47,8.0
STEW,35,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,83,41,9.0
STEW,35,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,1.0
STEW,35,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.4736842105263158,0.7333333333333333,15,85,47,4.0
STEW,35,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,31,3.0
STEW,35,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,2.0
STEW,35,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,65,47,8.0
STEW,35,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,94,41,4.0
STEW,35,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,100,29,5.0
STEW,35,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,86,27,1.0
STEW,35,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,94,23,1.0
STEW,35,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,2.0
STEW,36,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,62,47,11.0
STEW,36,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,90,41,13.0
STEW,36,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,100,29,8.0
STEW,36,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,68,47,11.0
STEW,36,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,78,41,7.0
STEW,36,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,99,19,0.0
STEW,36,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,77,47,15.0
STEW,36,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.4736842105263158,0.7333333333333333,15,100,41,10.0
STEW,36,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,7.0
STEW,36,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,69,47,12.0
STEW,36,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,91,41,12.0
STEW,36,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,21,3.0
STEW,36,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,69,24,6.0
STEW,36,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.4642857142857143,0.7333333333333333,15,100,41,10.0
STEW,36,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,100,29,3.0
STEW,37,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,47,4.0
STEW,37,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.4444444444444444,0.7333333333333333,15,100,41,5.0
STEW,37,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,4.0
STEW,37,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,76,47,2.0
STEW,37,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,3.0
STEW,37,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,0.0
STEW,37,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,96,47,3.0
STEW,37,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,1.0
STEW,37,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,29,1.0
STEW,37,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,72,47,3.0
STEW,37,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,88,41,1.0
STEW,37,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,21,1.0
STEW,37,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,90,47,1.0
STEW,37,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.6086956521739131,0.8,15,100,41,1.0
STEW,37,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,0.0
STEW,38,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,47,7.0
STEW,38,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,100,41,4.0
STEW,38,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,100,29,3.0
STEW,38,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,86,47,7.0
STEW,38,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,41,5.0
STEW,38,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,21,0.0
STEW,38,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,82,47,3.0
STEW,38,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,31,5.0
STEW,38,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,3.0
STEW,38,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,71,47,4.0
STEW,38,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,86,41,3.0
STEW,38,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,29,1.0
STEW,38,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,95,47,5.0
STEW,38,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,100,41,5.0
STEW,38,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,2.0
STEW,39,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.4736842105263158,0.7333333333333333,15,77,47,10.0
STEW,39,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,86,33,4.0
STEW,39,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,5.0
STEW,39,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,51,47,14.0
STEW,39,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,99,36,5.0
STEW,39,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.6086956521739131,0.8,15,100,24,3.0
STEW,39,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,66,47,11.0
STEW,39,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.11764705882352944,0.5333333333333333,15,89,41,9.0
STEW,39,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.6086956521739131,0.8,15,100,29,3.0
STEW,39,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,64,47,10.0
STEW,39,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,73,41,11.0
STEW,39,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,100,26,2.0
STEW,39,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.48275862068965514,0.7333333333333333,15,66,24,6.0
STEW,39,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.35897435897435903,0.6666666666666666,15,92,41,9.0
STEW,39,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,4.0
STEW,40,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,82,47,2.0
STEW,40,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,5.0
STEW,40,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,0.0
STEW,40,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,71,47,6.0
STEW,40,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,92,41,2.0
STEW,40,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,5.0
STEW,40,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,47,5.0
STEW,40,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,1.0
STEW,40,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,1.0
STEW,40,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,72,47,3.0
STEW,40,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,96,41,4.0
STEW,40,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,100,29,1.0
STEW,40,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.3119266055045873,0.6666666666666666,15,83,27,4.0
STEW,40,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,1.0
STEW,40,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,1.0
STEW,41,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,47,0.0
STEW,41,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,26,0.0
STEW,41,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,41,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,92,47,3.0
STEW,41,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,0.0
STEW,41,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,41,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,47,2.0
STEW,41,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,26,0.0
STEW,41,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,41,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,82,47,1.0
STEW,41,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,0.0
STEW,41,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,41,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,47,0.0
STEW,41,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,26,0.0
STEW,41,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,43,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,75,42,11.0
STEW,43,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,83,38,8.0
STEW,43,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,89,29,5.0
STEW,43,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,41,47,14.0
STEW,43,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.4642857142857143,0.7333333333333333,15,67,41,6.0
STEW,43,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,96,29,2.0
STEW,43,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,72,47,10.0
STEW,43,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,94,41,4.0
STEW,43,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,96,29,6.0
STEW,43,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,40,47,9.0
STEW,43,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,65,41,11.0
STEW,43,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,92,26,3.0
STEW,43,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,78,47,9.0
STEW,43,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,76,41,7.0
STEW,43,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,100,29,2.0
STEW,44,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,86,47,6.0
STEW,44,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,5.0
STEW,44,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,3.0
STEW,44,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.35897435897435903,0.6666666666666666,15,35,47,10.0
STEW,44,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,86,41,9.0
STEW,44,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,8.0
STEW,44,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,71,47,9.0
STEW,44,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,96,41,5.0
STEW,44,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.34782608695652173,0.6666666666666666,15,100,14,8.0
STEW,44,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.4642857142857143,0.7333333333333333,15,75,47,9.0
STEW,44,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,89,41,4.0
STEW,44,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,100,29,5.0
STEW,44,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,91,47,5.0
STEW,44,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.4736842105263158,0.7333333333333333,15,100,41,6.0
STEW,44,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,100,29,3.0
STEW,45,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,47,1.0
STEW,45,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,0.0
STEW,45,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,1.0
STEW,45,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,47,3.0
STEW,45,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,41,4.0
STEW,45,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,26,1.0
STEW,45,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,94,47,3.0
STEW,45,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,100,41,4.0
STEW,45,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,29,2.0
STEW,45,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,98,47,2.0
STEW,45,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,41,2.0
STEW,45,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,1.0
STEW,45,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,34,3.0
STEW,45,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,1.0
STEW,45,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,46,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,79,47,6.0
STEW,46,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,88,41,4.0
STEW,46,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,4.0
STEW,46,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,48,47,6.0
STEW,46,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.48275862068965514,0.7333333333333333,15,92,41,8.0
STEW,46,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,94,26,0.0
STEW,46,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.35897435897435903,0.6666666666666666,15,54,24,4.0
STEW,46,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,86,41,9.0
STEW,46,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.48275862068965514,0.7333333333333333,15,100,29,7.0
STEW,46,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,55,47,10.0
STEW,46,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,90,41,11.0
STEW,46,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,100,24,1.0
STEW,46,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,31,32,11.0
STEW,46,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,92,41,8.0
STEW,46,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,99,29,3.0
