dataset,method,montage,protocol,subject,seed,kappa,accuracy,n_train,n_test,n_channels,y_true_seq,y_pred_seq,error
STEW,eegnet,full,within,33,42,0.4285714285714286,0.7142857142857143,60,14,14,,,
STEW,eegnet,full,within,34,7,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,34,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,34,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,34,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,34,7,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,34,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,34,42,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,34,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,34,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,34,42,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,35,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,35,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,35,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,35,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,35,7,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,35,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,35,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,35,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,35,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,35,42,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,36,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,36,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,36,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,36,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,36,7,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,36,42,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,36,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,36,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,36,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,36,42,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,37,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,37,7,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,37,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,37,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,37,7,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,37,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,37,42,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,37,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,37,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,37,42,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,38,7,0.7321428571428572,0.8666666666666667,59,15,14,,,
STEW,eegnet,full,within,38,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,38,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,38,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,38,7,0.8571428571428572,0.9285714285714286,60,14,14,,,
STEW,eegnet,full,within,38,42,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,38,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,38,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,38,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,38,42,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,39,7,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,39,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,39,7,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,39,7,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,39,7,0.8571428571428572,0.9285714285714286,60,14,14,,,
STEW,eegnet,full,within,39,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,39,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,39,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,39,42,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,39,42,0.8571428571428572,0.9285714285714286,60,14,14,,,
STEW,eegnet,full,within,40,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,40,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,40,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,40,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,40,7,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,40,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,40,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,40,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,40,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,40,42,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,41,7,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,41,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,41,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,41,7,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,41,7,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,41,42,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,41,42,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,41,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,41,42,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,41,42,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,43,7,0.7321428571428572,0.8666666666666667,59,15,14,,,
STEW,eegnet,full,within,43,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,43,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,43,7,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,43,7,0.4285714285714286,0.7142857142857143,60,14,14,,,
STEW,eegnet,full,within,43,42,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,43,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,43,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,43,42,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,43,42,0.8571428571428572,0.9285714285714286,60,14,14,,,
STEW,eegnet,full,within,44,7,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,44,7,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,44,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,44,7,0.6017699115044248,0.8,59,15,14,,,
STEW,eegnet,full,within,44,7,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,44,42,0.7321428571428572,0.8666666666666667,59,15,14,,,
STEW,eegnet,full,within,44,42,0.736842105263158,0.8666666666666667,59,15,14,,,
STEW,eegnet,full,within,44,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,44,42,0.7321428571428572,0.8666666666666667,59,15,14,,,
STEW,eegnet,full,within,44,42,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,45,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,45,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,45,7,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,45,7,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,45,7,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,45,42,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,45,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,45,42,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,45,42,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,45,42,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,46,7,0.736842105263158,0.8666666666666667,59,15,14,,,
STEW,eegnet,full,within,46,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,46,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,46,7,0.6017699115044248,0.8,59,15,14,,,
STEW,eegnet,full,within,46,7,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,46,42,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,46,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,46,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,46,42,0.736842105263158,0.8666666666666667,59,15,14,,,
STEW,eegnet,full,within,46,42,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,47,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,47,7,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,47,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,47,7,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,47,7,1.0,1.0,60,14,14,,,
STEW,eegnet,full,within,47,42,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,47,42,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,47,42,1.0,1.0,59,15,14,,,
STEW,eegnet,full,within,47,42,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,47,42,0.8571428571428572,0.9285714285714286,60,14,14,,,
STEW,eegnet,full,within,48,7,0.6086956521739131,0.8,59,15,14,,,
STEW,eegnet,full,within,48,7,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,48,7,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,48,7,0.7321428571428572,0.8666666666666667,59,15,14,,,
STEW,eegnet,full,within,48,7,0.7142857142857143,0.8571428571428571,60,14,14,,,
STEW,eegnet,full,within,48,42,0.6017699115044248,0.8,59,15,14,,,
STEW,eegnet,full,within,48,42,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,48,42,0.8672566371681416,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,48,42,0.8648648648648649,0.9333333333333333,59,15,14,,,
STEW,eegnet,full,within,48,42,0.8571428571428572,0.9285714285714286,60,14,14,,,
STEW,eegnet,full,loso,1,7,-0.3647058823529412,0.21621621621621623,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|medium|high|medium|high|medium|medium|low|medium|low|high|medium|low|high|high|high|high|low|high|low|medium|medium|low|high|medium|low|high|high|high|low|low|high|medium|medium|low|high|high,
STEW,eegnet,full,loso,2,7,0.022556390977443663,0.12162162162162163,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,high|high|high|high|high|high|high|high|medium|high|high|high|medium|medium|low|high|high|high|high|high|medium|high|high|high|low|low|low|low|high|high|high|low|high|low|high|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|low|high|high|high|high|high|medium|high|high|medium|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,3,7,0.5662650602409638,0.7567567567567568,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|low|low|low|medium|high|medium|high|high|high|low|medium|high|medium|high|low|low|low|low|low|low|low|low|low|low|medium|medium|low|low|low|low|medium|medium|medium|high|medium|medium|medium|medium|medium|low|medium|medium|medium|medium|low|medium|medium|medium|high|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|medium,
STEW,eegnet,full,loso,4,7,0.05982905982905984,0.25675675675675674,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|high|high|high|high|low|low|high|low|high|low|low|low|high|low|high|high|medium|high|low|low|high|low|medium|low|low|low|high|high|low|high|low|high|low|low|high|high|low|high|low|low|high|high|high|low|high|high|low|low|high|high|high|high|low|low|high|high|high|high|high|high|high|low|high|high|low|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,6,7,-0.14666666666666672,0.4189189189189189,3256,74,14,medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|medium|medium|high|high|medium|high|high|medium|high|medium|medium|high|medium|high|high|medium|high|high|high|medium|high|high|high|high|medium|high|high|high|high|high|high|high|medium|high|medium|high|high|medium|high|high|medium|medium|medium|medium|medium|medium|medium|high|medium|high|high|medium|medium|high|high|high|high|medium|high|medium|medium|high|high|high|high|high|medium|medium|medium|high|high|high|medium,
STEW,eegnet,full,loso,7,7,0.3012048192771084,0.6081081081081081,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|medium|low|low|low|low|low|low|low|low|low|low|high|medium|high|high|medium|low|low|low|medium|low|low|high|high|high|high|medium|medium|medium|high|low|low|low|low|medium|medium|low|high|medium|low|low|low|medium|medium|medium|medium|low|medium|medium|medium|medium|medium|medium|low|medium|low|low|medium|medium|medium|medium|medium|medium|low|medium|medium|low|medium|low,
STEW,eegnet,full,loso,8,7,0.11111111111111116,0.4594594594594595,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,medium|high|high|medium|high|high|high|medium|medium|high|high|medium|high|high|high|high|high|medium|high|high|high|high|high|medium|high|high|high|medium|medium|medium|high|high|medium|medium|medium|high|high|high|high|medium|high|medium|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,
