dataset,montage,feature_family,classifier,subject,fold,seed,kappa,accuracy,n_train,n_test,n_channels,error
COGBCI,nearear,fbcsp,lda,10,3,42,0.509706045479756,0.6730769230769231,211,52,2,
COGBCI,nearear,fbcsp,svm,10,3,42,0.4814404432132965,0.6538461538461539,211,52,2,
COGBCI,nearear,fbcsp,decision_tree,10,3,42,0.3946784922394678,0.5961538461538461,211,52,2,
COGBCI,nearear,fbcsp,random_forest,10,3,42,0.5390581717451524,0.6923076923076923,211,52,2,
COGBCI,nearear,bandpower,lda,10,3,42,0.5105204872646733,0.6730769230769231,211,52,2,
COGBCI,nearear,bandpower,svm,10,3,42,0.5390581717451524,0.6923076923076923,211,52,2,
COGBCI,nearear,bandpower,decision_tree,10,3,42,0.5113322277501382,0.6730769230769231,211,52,2,
COGBCI,nearear,bandpower,random_forest,10,3,42,0.5975677169707021,0.7307692307692307,211,52,2,
COGBCI,nearear,fbcsp,lda,10,4,42,0.5661846496106786,0.7115384615384616,211,52,2,
COGBCI,nearear,fbcsp,svm,10,4,42,0.6537180910099889,0.7692307692307693,211,52,2,
COGBCI,nearear,fbcsp,decision_tree,10,4,42,0.4520244037714919,0.6346153846153846,211,52,2,
COGBCI,nearear,fbcsp,random_forest,10,4,42,0.5107913669064748,0.6730769230769231,211,52,2,
COGBCI,nearear,bandpower,lda,10,4,42,0.5099778270509978,0.6730769230769231,211,52,2,
COGBCI,nearear,bandpower,svm,10,4,42,0.6246529705719045,0.75,211,52,2,
COGBCI,nearear,bandpower,decision_tree,10,4,42,0.4802887284841755,0.6538461538461539,211,52,2,
COGBCI,nearear,bandpower,random_forest,10,4,42,0.5960044395116537,0.7307692307692307,211,52,2,
COGBCI,nearear,fbcsp,lda,11,0,42,0.26218197498921947,0.5084745762711864,233,59,2,
COGBCI,nearear,fbcsp,svm,11,0,42,0.2922022279348758,0.5254237288135594,233,59,2,
COGBCI,nearear,fbcsp,decision_tree,11,0,42,0.2906826964362388,0.5254237288135594,233,59,2,
COGBCI,nearear,fbcsp,random_forest,11,0,42,0.2906826964362387,0.5254237288135594,233,59,2,
COGBCI,nearear,bandpower,lda,11,0,42,0.17698343504795122,0.4576271186440678,233,59,2,
COGBCI,nearear,bandpower,svm,11,0,42,0.26708074534161497,0.5254237288135594,233,59,2,
COGBCI,nearear,bandpower,decision_tree,11,0,42,0.024586689275116536,0.3389830508474576,233,59,2,
COGBCI,nearear,bandpower,random_forest,11,0,42,0.15677782589865752,0.4406779661016949,233,59,2,
COGBCI,nearear,fbcsp,lda,11,1,42,0.25251201397990397,0.5084745762711864,233,59,2,
COGBCI,nearear,fbcsp,svm,11,1,42,0.41229969683845835,0.6101694915254238,233,59,2,
COGBCI,nearear,fbcsp,decision_tree,11,1,42,0.03320396722725316,0.3559322033898305,233,59,2,
COGBCI,nearear,fbcsp,random_forest,11,1,42,0.2876239758516602,0.5254237288135594,233,59,2,
COGBCI,nearear,bandpower,lda,11,1,42,0.05558025789239662,0.3898305084745763,233,59,2,
COGBCI,nearear,bandpower,svm,11,1,42,0.07149280575539563,0.4067796610169492,233,59,2,
COGBCI,nearear,bandpower,decision_tree,11,1,42,0.050456720313179604,0.3728813559322034,233,59,2,
COGBCI,nearear,bandpower,random_forest,11,1,42,0.09190853122251541,0.4067796610169492,233,59,2,
COGBCI,nearear,fbcsp,lda,11,2,42,0.26582278481012667,0.5172413793103449,234,58,2,
COGBCI,nearear,fbcsp,svm,11,2,42,0.4793536804308798,0.6551724137931034,234,58,2,
COGBCI,nearear,fbcsp,decision_tree,11,2,42,0.19009009009009026,0.46551724137931033,234,58,2,
COGBCI,nearear,fbcsp,random_forest,11,2,42,0.49909090909090903,0.6724137931034483,234,58,2,
COGBCI,nearear,bandpower,lda,11,2,42,0.16245487364620947,0.4482758620689655,234,58,2,
COGBCI,nearear,bandpower,svm,11,2,42,0.17824497257769656,0.46551724137931033,234,58,2,
COGBCI,nearear,bandpower,decision_tree,11,2,42,0.14857651245551606,0.43103448275862066,234,58,2,
COGBCI,nearear,bandpower,random_forest,11,2,42,0.30461811722912957,0.5344827586206896,234,58,2,
COGBCI,nearear,fbcsp,lda,11,3,42,0.2823685373398144,0.5172413793103449,234,58,2,
COGBCI,nearear,fbcsp,svm,11,3,42,0.4605845881310895,0.6379310344827587,234,58,2,
COGBCI,nearear,fbcsp,decision_tree,11,3,42,0.11370786516853926,0.41379310344827586,234,58,2,
COGBCI,nearear,fbcsp,random_forest,11,3,42,0.34977578475336324,0.5689655172413793,234,58,2,
COGBCI,nearear,bandpower,lda,11,3,42,0.20728929384965833,0.4827586206896552,234,58,2,
COGBCI,nearear,bandpower,svm,11,3,42,0.2881818181818182,0.5344827586206896,234,58,2,
COGBCI,nearear,bandpower,decision_tree,11,3,42,0.13822602431337228,0.43103448275862066,234,58,2,
COGBCI,nearear,bandpower,random_forest,11,3,42,0.16169828364950312,0.4482758620689655,234,58,2,
COGBCI,nearear,fbcsp,lda,11,4,42,0.21621621621621623,0.4827586206896552,234,58,2,
COGBCI,nearear,fbcsp,svm,11,4,42,0.4260008996851101,0.6206896551724138,234,58,2,
COGBCI,nearear,fbcsp,decision_tree,11,4,42,0.2433648223121907,0.5,234,58,2,
COGBCI,nearear,fbcsp,random_forest,11,4,42,0.3692795650203896,0.5862068965517241,234,58,2,
COGBCI,nearear,bandpower,lda,11,4,42,0.09040590405904059,0.41379310344827586,234,58,2,
COGBCI,nearear,bandpower,svm,11,4,42,0.14979386165826847,0.4482758620689655,234,58,2,
COGBCI,nearear,bandpower,decision_tree,11,4,42,0.0611510791366906,0.3793103448275862,234,58,2,
COGBCI,nearear,bandpower,random_forest,11,4,42,0.26315789473684215,0.5172413793103449,234,58,2,
COGBCI,nearear,fbcsp,lda,12,0,42,0.8225058004640371,0.8823529411764706,200,51,2,
COGBCI,nearear,fbcsp,svm,12,0,42,0.8818760856977418,0.9215686274509803,200,51,2,
COGBCI,nearear,fbcsp,decision_tree,12,0,42,0.7052023121387283,0.803921568627451,200,51,2,
COGBCI,nearear,fbcsp,random_forest,12,0,42,0.8229166666666666,0.8823529411764706,200,51,2,
COGBCI,nearear,bandpower,lda,12,0,42,0.5294117647058824,0.6862745098039216,200,51,2,
COGBCI,nearear,bandpower,svm,12,0,42,0.4970997679814385,0.6666666666666666,200,51,2,
COGBCI,nearear,bandpower,decision_tree,12,0,42,0.3780487804878049,0.5882352941176471,200,51,2,
COGBCI,nearear,bandpower,random_forest,12,0,42,0.615874855156431,0.7450980392156863,200,51,2,
COGBCI,nearear,fbcsp,lda,12,1,42,0.7292418772563177,0.82,201,50,2,
COGBCI,nearear,fbcsp,svm,12,1,42,0.7891566265060241,0.86,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,12,1,42,0.609375,0.74,201,50,2,
COGBCI,nearear,fbcsp,random_forest,12,1,42,0.7590361445783133,0.84,201,50,2,
COGBCI,nearear,bandpower,lda,12,1,42,0.7596153846153846,0.84,201,50,2,
COGBCI,nearear,bandpower,svm,12,1,42,0.6079613992762364,0.74,201,50,2,
COGBCI,nearear,bandpower,decision_tree,12,1,42,0.5778045838359469,0.72,201,50,2,
COGBCI,nearear,bandpower,random_forest,12,1,42,0.6678743961352658,0.78,201,50,2,
COGBCI,nearear,fbcsp,lda,12,2,42,0.8192771084337349,0.88,201,50,2,
COGBCI,nearear,fbcsp,svm,12,2,42,0.8796630565583634,0.92,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,12,2,42,0.5813397129186603,0.72,201,50,2,
COGBCI,nearear,fbcsp,random_forest,12,2,42,0.8495788206979543,0.9,201,50,2,
COGBCI,nearear,bandpower,lda,12,2,42,0.3130227001194744,0.54,201,50,2,
COGBCI,nearear,bandpower,svm,12,2,42,0.48795180722891573,0.66,201,50,2,
COGBCI,nearear,bandpower,decision_tree,12,2,42,0.15865384615384615,0.44,201,50,2,
COGBCI,nearear,bandpower,random_forest,12,2,42,0.578820697954272,0.72,201,50,2,
COGBCI,nearear,fbcsp,lda,12,3,42,0.8798798798798799,0.92,201,50,2,
COGBCI,nearear,fbcsp,svm,12,3,42,0.879951980792317,0.92,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,12,3,42,0.6396396396396395,0.76,201,50,2,
COGBCI,nearear,fbcsp,random_forest,12,3,42,0.8498498498498499,0.9,201,50,2,
COGBCI,nearear,bandpower,lda,12,3,42,0.6096096096096095,0.74,201,50,2,
COGBCI,nearear,bandpower,svm,12,3,42,0.5490078171978352,0.7,201,50,2,
COGBCI,nearear,bandpower,decision_tree,12,3,42,0.6100779844031194,0.74,201,50,2,
COGBCI,nearear,bandpower,random_forest,12,3,42,0.4901019796040792,0.66,201,50,2,
COGBCI,nearear,fbcsp,lda,12,4,42,0.9099099099099099,0.94,201,50,2,
COGBCI,nearear,fbcsp,svm,12,4,42,0.9399038461538461,0.96,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,12,4,42,0.6407185628742516,0.76,201,50,2,
COGBCI,nearear,fbcsp,random_forest,12,4,42,0.9098015634395671,0.94,201,50,2,
COGBCI,nearear,bandpower,lda,12,4,42,0.45978391356542614,0.64,201,50,2,
COGBCI,nearear,bandpower,svm,12,4,42,0.48856799037304455,0.66,201,50,2,
COGBCI,nearear,bandpower,decision_tree,12,4,42,0.16167664670658677,0.44,201,50,2,
COGBCI,nearear,bandpower,random_forest,12,4,42,0.5192307692307693,0.68,201,50,2,
COGBCI,nearear,fbcsp,lda,13,0,42,0.6470588235294117,0.7647058823529411,203,51,2,
COGBCI,nearear,fbcsp,svm,13,0,42,0.6764705882352942,0.7843137254901961,203,51,2,
COGBCI,nearear,fbcsp,decision_tree,13,0,42,0.5,0.6666666666666666,203,51,2,
COGBCI,nearear,fbcsp,random_forest,13,0,42,0.6176470588235294,0.7450980392156863,203,51,2,
COGBCI,nearear,bandpower,lda,13,0,42,0.20588235294117652,0.47058823529411764,203,51,2,
COGBCI,nearear,bandpower,svm,13,0,42,0.20588235294117652,0.47058823529411764,203,51,2,
COGBCI,nearear,bandpower,decision_tree,13,0,42,0.2941176470588235,0.5294117647058824,203,51,2,
COGBCI,nearear,bandpower,random_forest,13,0,42,0.23529411764705888,0.49019607843137253,203,51,2,
COGBCI,nearear,fbcsp,lda,13,1,42,0.8822170900692841,0.9215686274509803,203,51,2,
COGBCI,nearear,fbcsp,svm,13,1,42,0.8526863084922011,0.9019607843137255,203,51,2,
COGBCI,nearear,fbcsp,decision_tree,13,1,42,0.7046902142443543,0.803921568627451,203,51,2,
COGBCI,nearear,fbcsp,random_forest,13,1,42,0.7340672074159907,0.8235294117647058,203,51,2,
COGBCI,nearear,bandpower,lda,13,1,42,0.17121300058038302,0.45098039215686275,203,51,2,
COGBCI,nearear,bandpower,svm,13,1,42,0.2634315424610051,0.5098039215686274,203,51,2,
COGBCI,nearear,bandpower,decision_tree,13,1,42,0.2659758203799655,0.5098039215686274,203,51,2,
COGBCI,nearear,bandpower,random_forest,13,1,42,0.1460739030023095,0.43137254901960786,203,51,2,
COGBCI,nearear,fbcsp,lda,13,2,42,0.8232235701906412,0.8823529411764706,203,51,2,
COGBCI,nearear,fbcsp,svm,13,2,42,0.9115606936416185,0.9411764705882353,203,51,2,
COGBCI,nearear,fbcsp,decision_tree,13,2,42,0.6762839007501442,0.7843137254901961,203,51,2,
COGBCI,nearear,fbcsp,random_forest,13,2,42,0.8819444444444444,0.9215686274509803,203,51,2,
COGBCI,nearear,bandpower,lda,13,2,42,0.2945244956772334,0.5294117647058824,203,51,2,
COGBCI,nearear,bandpower,svm,13,2,42,0.4104046242774566,0.6078431372549019,203,51,2,
COGBCI,nearear,bandpower,decision_tree,13,2,42,0.3506944444444444,0.5686274509803921,203,51,2,
COGBCI,nearear,bandpower,random_forest,13,2,42,0.4988439306358382,0.6666666666666666,203,51,2,
COGBCI,nearear,fbcsp,lda,13,3,42,0.6466512702078522,0.7647058823529411,203,51,2,
COGBCI,nearear,fbcsp,svm,13,3,42,0.6169844020797226,0.7450980392156863,203,51,2,
COGBCI,nearear,fbcsp,decision_tree,13,3,42,0.5008635578583766,0.6666666666666666,203,51,2,
COGBCI,nearear,fbcsp,random_forest,13,3,42,0.5583140877598152,0.7058823529411765,203,51,2,
COGBCI,nearear,bandpower,lda,13,3,42,0.28919860627177707,0.5294117647058824,203,51,2,
COGBCI,nearear,bandpower,svm,13,3,42,0.29166666666666685,0.5294117647058824,203,51,2,
COGBCI,nearear,bandpower,decision_tree,13,3,42,0.289611143354614,0.5294117647058824,203,51,2,
COGBCI,nearear,bandpower,random_forest,13,3,42,0.3499420625724218,0.5686274509803921,203,51,2,
COGBCI,nearear,fbcsp,lda,13,4,42,0.5798319327731092,0.72,204,50,2,
COGBCI,nearear,fbcsp,svm,13,4,42,0.5800839832033593,0.72,204,50,2,
COGBCI,nearear,fbcsp,decision_tree,13,4,42,0.45978391356542614,0.64,204,50,2,
COGBCI,nearear,fbcsp,random_forest,13,4,42,0.6398559423769508,0.76,204,50,2,
COGBCI,nearear,bandpower,lda,13,4,42,0.2510485320551227,0.5,204,50,2,
COGBCI,nearear,bandpower,svm,13,4,42,0.1296518607442977,0.42,204,50,2,
COGBCI,nearear,bandpower,decision_tree,13,4,42,0.19210053859964094,0.46,204,50,2,
COGBCI,nearear,bandpower,random_forest,13,4,42,0.340922708208508,0.56,204,50,2,
COGBCI,nearear,fbcsp,lda,14,0,42,0.5299539170506913,0.6862745098039216,200,51,2,
COGBCI,nearear,fbcsp,svm,14,0,42,0.4690572585309428,0.6470588235294118,200,51,2,
COGBCI,nearear,fbcsp,decision_tree,14,0,42,0.4376088218224028,0.6274509803921569,200,51,2,
COGBCI,nearear,fbcsp,random_forest,14,0,42,0.5272305909617613,0.6862745098039216,200,51,2,
COGBCI,nearear,bandpower,lda,14,0,42,0.23174971031286207,0.49019607843137253,200,51,2,
COGBCI,nearear,bandpower,svm,14,0,42,0.3798494499131443,0.5882352941176471,200,51,2,
COGBCI,nearear,bandpower,decision_tree,14,0,42,0.318815331010453,0.5490196078431373,200,51,2,
COGBCI,nearear,bandpower,random_forest,14,0,42,0.35144508670520236,0.5686274509803921,200,51,2,
COGBCI,nearear,fbcsp,lda,14,1,42,0.5223880597014925,0.68,201,50,2,
COGBCI,nearear,fbcsp,svm,14,1,42,0.5517035265989241,0.7,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,14,1,42,0.45848375451263534,0.64,201,50,2,
COGBCI,nearear,fbcsp,random_forest,14,1,42,0.5508982035928143,0.7,201,50,2,
COGBCI,nearear,bandpower,lda,14,1,42,0.37125748502994005,0.58,201,50,2,
COGBCI,nearear,bandpower,svm,14,1,42,0.460431654676259,0.64,201,50,2,
COGBCI,nearear,bandpower,decision_tree,14,1,42,0.2792792792792792,0.52,201,50,2,
COGBCI,nearear,bandpower,random_forest,14,1,42,0.5195195195195195,0.68,201,50,2,
COGBCI,nearear,fbcsp,lda,14,2,42,0.6103117505995204,0.74,201,50,2,
COGBCI,nearear,fbcsp,svm,14,2,42,0.6407185628742516,0.76,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,14,2,42,0.4588093806374023,0.64,201,50,2,
COGBCI,nearear,fbcsp,random_forest,14,2,42,0.5798319327731092,0.72,201,50,2,
COGBCI,nearear,bandpower,lda,14,2,42,0.45848375451263546,0.64,201,50,2,
COGBCI,nearear,bandpower,svm,14,2,42,0.4001199760047991,0.6,201,50,2,
COGBCI,nearear,bandpower,decision_tree,14,2,42,0.49101796407185627,0.66,201,50,2,
COGBCI,nearear,bandpower,random_forest,14,2,42,0.4304556354916067,0.62,201,50,2,
COGBCI,nearear,fbcsp,lda,14,3,42,0.5808383233532934,0.72,201,50,2,
COGBCI,nearear,fbcsp,svm,14,3,42,0.4901019796040792,0.66,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,14,3,42,0.43079688436189323,0.62,201,50,2,
COGBCI,nearear,fbcsp,random_forest,14,3,42,0.6700659868026395,0.78,201,50,2,
COGBCI,nearear,bandpower,lda,14,3,42,0.428055388320289,0.62,201,50,2,
COGBCI,nearear,bandpower,svm,14,3,42,0.4277108433734941,0.62,201,50,2,
COGBCI,nearear,bandpower,decision_tree,14,3,42,0.21875,0.48,201,50,2,
COGBCI,nearear,bandpower,random_forest,14,3,42,0.428743235117258,0.62,201,50,2,
COGBCI,nearear,fbcsp,lda,14,4,42,0.521244763614602,0.68,201,50,2,
COGBCI,nearear,fbcsp,svm,14,4,42,0.5209580838323353,0.68,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,14,4,42,0.3417115499700778,0.56,201,50,2,
COGBCI,nearear,fbcsp,random_forest,14,4,42,0.552772808586762,0.7,201,50,2,
COGBCI,nearear,bandpower,lda,14,4,42,0.45945945945945943,0.64,201,50,2,
COGBCI,nearear,bandpower,svm,14,4,42,0.42977190876350546,0.62,201,50,2,
COGBCI,nearear,bandpower,decision_tree,14,4,42,0.22015596880623878,0.48,201,50,2,
COGBCI,nearear,bandpower,random_forest,14,4,42,0.3417115499700778,0.56,201,50,2,
COGBCI,nearear,fbcsp,lda,15,0,42,0.27841250751653646,0.52,197,50,2,
COGBCI,nearear,fbcsp,svm,15,0,42,0.45848375451263546,0.64,197,50,2,
COGBCI,nearear,fbcsp,decision_tree,15,0,42,0.1925837320574162,0.46,197,50,2,
COGBCI,nearear,fbcsp,random_forest,15,0,42,0.30764599638771817,0.54,197,50,2,
COGBCI,nearear,bandpower,lda,15,0,42,0.45553539019963707,0.64,197,50,2,
COGBCI,nearear,bandpower,svm,15,0,42,0.40262843488649946,0.6,197,50,2,
COGBCI,nearear,bandpower,decision_tree,15,0,42,0.21875,0.48,197,50,2,
COGBCI,nearear,bandpower,random_forest,15,0,42,0.3093093093093092,0.54,197,50,2,
COGBCI,nearear,fbcsp,lda,15,1,42,0.5476477683956573,0.7,197,50,2,
COGBCI,nearear,fbcsp,svm,15,1,42,0.4256348246674727,0.62,197,50,2,
COGBCI,nearear,fbcsp,decision_tree,15,1,42,0.3421052631578947,0.56,197,50,2,
COGBCI,nearear,fbcsp,random_forest,15,1,42,0.39686369119420983,0.6,197,50,2,
COGBCI,nearear,bandpower,lda,15,1,42,0.3004866180048662,0.54,197,50,2,
COGBCI,nearear,bandpower,svm,15,1,42,0.39540507859733975,0.6,197,50,2,
COGBCI,nearear,bandpower,decision_tree,15,1,42,0.42977190876350546,0.62,197,50,2,
COGBCI,nearear,bandpower,random_forest,15,1,42,0.3946731234866828,0.6,197,50,2,
COGBCI,nearear,fbcsp,lda,15,2,42,0.5403377110694183,0.6938775510204082,198,49,2,
COGBCI,nearear,fbcsp,svm,15,2,42,0.5709818636647905,0.7142857142857143,198,49,2,
COGBCI,nearear,fbcsp,decision_tree,15,2,42,0.449438202247191,0.6326530612244898,198,49,2,
COGBCI,nearear,fbcsp,random_forest,15,2,42,0.6318096430807765,0.7551020408163265,198,49,2,
COGBCI,nearear,bandpower,lda,15,2,42,0.48034934497816584,0.6530612244897959,198,49,2,
COGBCI,nearear,bandpower,svm,15,2,42,0.29694323144104806,0.5306122448979592,198,49,2,
COGBCI,nearear,bandpower,decision_tree,15,2,42,0.4192139737991265,0.6122448979591837,198,49,2,
COGBCI,nearear,bandpower,random_forest,15,2,42,0.4809968847352025,0.6530612244897959,198,49,2,
COGBCI,nearear,fbcsp,lda,15,3,42,0.38557993730407525,0.5918367346938775,198,49,2,
COGBCI,nearear,fbcsp,svm,15,3,42,0.38557993730407525,0.5918367346938775,198,49,2,
COGBCI,nearear,fbcsp,decision_tree,15,3,42,0.3232893910860012,0.5510204081632653,198,49,2,
COGBCI,nearear,fbcsp,random_forest,15,3,42,0.38634940513462745,0.5918367346938775,198,49,2,
COGBCI,nearear,bandpower,lda,15,3,42,0.414833438089252,0.6122448979591837,198,49,2,
COGBCI,nearear,bandpower,svm,15,3,42,0.3867334167709636,0.5918367346938775,198,49,2,
COGBCI,nearear,bandpower,decision_tree,15,3,42,0.44563167818981775,0.6326530612244898,198,49,2,
COGBCI,nearear,bandpower,random_forest,15,3,42,0.5388958594730238,0.6938775510204082,198,49,2,
COGBCI,nearear,fbcsp,lda,15,4,42,0.4152010050251257,0.6122448979591837,198,49,2,
COGBCI,nearear,fbcsp,svm,15,4,42,0.479375,0.6530612244897959,198,49,2,
COGBCI,nearear,fbcsp,decision_tree,15,4,42,0.5446096654275092,0.6938775510204082,198,49,2,
COGBCI,nearear,fbcsp,random_forest,15,4,42,0.5059861373660995,0.673469387755102,198,49,2,
COGBCI,nearear,bandpower,lda,15,4,42,0.5056746532156369,0.673469387755102,198,49,2,
COGBCI,nearear,bandpower,svm,15,4,42,0.5115264797507788,0.673469387755102,198,49,2,
COGBCI,nearear,bandpower,decision_tree,15,4,42,0.3871169480925578,0.5918367346938775,198,49,2,
COGBCI,nearear,bandpower,random_forest,15,4,42,0.5115264797507788,0.673469387755102,198,49,2,
COGBCI,nearear,fbcsp,lda,16,0,42,0.5397620538509706,0.6938775510204082,195,49,2,
COGBCI,nearear,fbcsp,svm,16,0,42,0.7543859649122807,0.8367346938775511,195,49,2,
COGBCI,nearear,fbcsp,decision_tree,16,0,42,0.507228158390949,0.673469387755102,195,49,2,
COGBCI,nearear,fbcsp,random_forest,16,0,42,0.7240300375469336,0.8163265306122449,195,49,2,
COGBCI,nearear,bandpower,lda,16,0,42,0.6639650872817955,0.7755102040816326,195,49,2,
COGBCI,nearear,bandpower,svm,16,0,42,0.7248908296943232,0.8163265306122449,195,49,2,
COGBCI,nearear,bandpower,decision_tree,16,0,42,0.5720524017467248,0.7142857142857143,195,49,2,
COGBCI,nearear,bandpower,random_forest,16,0,42,0.6637554585152838,0.7755102040816326,195,49,2,
COGBCI,nearear,fbcsp,lda,16,1,42,0.6941323345817727,0.7959183673469388,195,49,2,
COGBCI,nearear,fbcsp,svm,16,1,42,0.6931747025673136,0.7959183673469388,195,49,2,
COGBCI,nearear,fbcsp,decision_tree,16,1,42,0.44875,0.6326530612244898,195,49,2,
COGBCI,nearear,fbcsp,random_forest,16,1,42,0.7546933667083855,0.8367346938775511,195,49,2,
COGBCI,nearear,bandpower,lda,16,1,42,0.6028678304239402,0.7346938775510204,195,49,2,
COGBCI,nearear,bandpower,svm,16,1,42,0.6637554585152838,0.7755102040816326,195,49,2,
COGBCI,nearear,bandpower,decision_tree,16,1,42,0.5403377110694183,0.6938775510204082,195,49,2,
COGBCI,nearear,bandpower,random_forest,16,1,42,0.693941286695815,0.7959183673469388,195,49,2,
COGBCI,nearear,fbcsp,lda,16,2,42,0.6925972396486826,0.7959183673469388,195,49,2,
COGBCI,nearear,fbcsp,svm,16,2,42,0.7240300375469337,0.8163265306122449,195,49,2,
COGBCI,nearear,fbcsp,decision_tree,16,2,42,0.47872340425531923,0.6530612244897959,195,49,2,
COGBCI,nearear,fbcsp,random_forest,16,2,42,0.7548467792370231,0.8367346938775511,195,49,2,
COGBCI,nearear,bandpower,lda,16,2,42,0.6327295440349782,0.7551020408163265,195,49,2,
COGBCI,nearear,bandpower,svm,16,2,42,0.693941286695815,0.7959183673469388,195,49,2,
COGBCI,nearear,bandpower,decision_tree,16,2,42,0.3871169480925578,0.5918367346938775,195,49,2,
COGBCI,nearear,bandpower,random_forest,16,2,42,0.785625,0.8571428571428571,195,49,2,
COGBCI,nearear,fbcsp,lda,16,3,42,0.57125,0.7142857142857143,195,49,2,
COGBCI,nearear,fbcsp,svm,16,3,42,0.6943231441048034,0.7959183673469388,195,49,2,
COGBCI,nearear,fbcsp,decision_tree,16,3,42,0.47970018738288567,0.6530612244897959,195,49,2,
COGBCI,nearear,fbcsp,random_forest,16,3,42,0.6639650872817955,0.7755102040816326,195,49,2,
COGBCI,nearear,bandpower,lda,16,3,42,0.4202988792029887,0.6122448979591837,195,49,2,
COGBCI,nearear,bandpower,svm,16,3,42,0.6334164588528679,0.7551020408163265,195,49,2,
COGBCI,nearear,bandpower,decision_tree,16,3,42,0.6026200873362446,0.7346938775510204,195,49,2,
COGBCI,nearear,bandpower,random_forest,16,3,42,0.5414847161572052,0.6938775510204082,195,49,2,
COGBCI,nearear,fbcsp,lda,16,4,42,0.6875,0.7916666666666666,196,48,2,
COGBCI,nearear,fbcsp,svm,16,4,42,0.78125,0.8541666666666666,196,48,2,
COGBCI,nearear,fbcsp,decision_tree,16,4,42,0.4375,0.625,196,48,2,
COGBCI,nearear,fbcsp,random_forest,16,4,42,0.71875,0.8125,196,48,2,
COGBCI,nearear,bandpower,lda,16,4,42,0.75,0.8333333333333334,196,48,2,
COGBCI,nearear,bandpower,svm,16,4,42,0.84375,0.8958333333333334,196,48,2,
COGBCI,nearear,bandpower,decision_tree,16,4,42,0.625,0.75,196,48,2,
COGBCI,nearear,bandpower,random_forest,16,4,42,0.78125,0.8541666666666666,196,48,2,
COGBCI,nearear,fbcsp,lda,17,0,42,0.329184816428127,0.5510204081632653,196,49,2,
COGBCI,nearear,fbcsp,svm,17,0,42,0.41812499999999997,0.6122448979591837,196,49,2,
COGBCI,nearear,fbcsp,decision_tree,17,0,42,0.20524017467248912,0.46938775510204084,196,49,2,
COGBCI,nearear,fbcsp,random_forest,17,0,42,0.44806007509386736,0.6326530612244898,196,49,2,
COGBCI,nearear,bandpower,lda,17,0,42,0.26545908806995633,0.5102040816326531,196,49,2,
COGBCI,nearear,bandpower,svm,17,0,42,0.14250000000000007,0.42857142857142855,196,49,2,
COGBCI,nearear,bandpower,decision_tree,17,0,42,0.14303560274828242,0.42857142857142855,196,49,2,
COGBCI,nearear,bandpower,random_forest,17,0,42,0.20424734540911937,0.46938775510204084,196,49,2,
COGBCI,nearear,fbcsp,lda,17,1,42,0.14410480349344978,0.42857142857142855,196,49,2,
COGBCI,nearear,fbcsp,svm,17,1,42,0.35566687539135877,0.5714285714285714,196,49,2,
COGBCI,nearear,fbcsp,decision_tree,17,1,42,0.23580786026200862,0.4897959183673469,196,49,2,
COGBCI,nearear,fbcsp,random_forest,17,1,42,0.47872340425531923,0.6530612244897959,196,49,2,
COGBCI,nearear,bandpower,lda,17,1,42,0.26545908806995633,0.5102040816326531,196,49,2,
COGBCI,nearear,bandpower,svm,17,1,42,0.1720901126408011,0.4489795918367347,196,49,2,
COGBCI,nearear,bandpower,decision_tree,17,1,42,-0.008733624454148492,0.32653061224489793,196,49,2,
COGBCI,nearear,bandpower,random_forest,17,1,42,0.23580786026200873,0.4897959183673469,196,49,2,
COGBCI,nearear,fbcsp,lda,17,2,42,0.44874999999999987,0.6326530612244898,196,49,2,
COGBCI,nearear,fbcsp,svm,17,2,42,0.5124378109452736,0.673469387755102,196,49,2,
COGBCI,nearear,fbcsp,decision_tree,17,2,42,0.329184816428127,0.5510204081632653,196,49,2,
COGBCI,nearear,fbcsp,random_forest,17,2,42,0.5720524017467248,0.7142857142857143,196,49,2,
COGBCI,nearear,bandpower,lda,17,2,42,0.14088916718847844,0.42857142857142855,196,49,2,
COGBCI,nearear,bandpower,svm,17,2,42,0.20524017467248912,0.46938775510204084,196,49,2,
COGBCI,nearear,bandpower,decision_tree,17,2,42,0.05062500000000003,0.3673469387755102,196,49,2,
COGBCI,nearear,bandpower,random_forest,17,2,42,0.11574362165525831,0.40816326530612246,196,49,2,
COGBCI,nearear,fbcsp,lda,17,3,42,0.14249999999999985,0.42857142857142855,196,49,2,
COGBCI,nearear,fbcsp,svm,17,3,42,0.2973815461346633,0.5306122448979592,196,49,2,
COGBCI,nearear,fbcsp,decision_tree,17,3,42,0.5096935584740463,0.673469387755102,196,49,2,
COGBCI,nearear,fbcsp,random_forest,17,3,42,0.38750000000000007,0.5918367346938775,196,49,2,
COGBCI,nearear,bandpower,lda,17,3,42,0.045254556882463826,0.3673469387755102,196,49,2,
