dataset,subject,protocol,fold_name,seed,budget_frac,alpha,arm_pool,calibration_frac,include_recent_rewards,per_round_cap,policy,epsilon,online_heads,window_size,discount_gamma,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret,budget_remaining
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,-0.0167,0.4917,120,90,112,55.0,404.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,-0.0167,0.4917,120,78,112,58.0,391.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.0,0.5,120,68,112,58.0,375.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.1167,0.5583,120,54,112,48.0,369.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.2667,0.6333,120,64,112,45.0,393.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.1333,0.5667,120,90,112,56.0,395.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.25,0.625,120,78,112,49.0,388.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.05,0.525,120,68,112,61.0,389.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.1,0.55,120,54,112,52.0,369.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.2667,0.6333,120,64,112,52.0,393.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.0333,0.5167,120,90,112,53.0,400.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.0,0.5,120,78,112,58.0,392.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.05,0.525,120,68,112,53.0,394.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,-0.1333,0.4333,120,54,112,54.0,370.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.1667,0.5833,120,64,112,51.0,401.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.0333,0.5167,120,90,112,50.0,404.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.1833,0.5917,120,78,112,53.0,388.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.0,0.5,120,68,112,54.0,390.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,-0.0333,0.4833,120,54,112,47.0,363.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.1333,0.5667,120,64,112,49.0,397.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.1333,0.5667,120,52,84,46.0,373.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.0167,0.5083,120,44,84,28.0,386.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.1333,0.5667,120,96,84,37.0,386.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.0,0.5,120,56,84,36.0,375.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.2167,0.6083,120,52,84,38.0,371.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.1167,0.5583,120,52,84,47.0,375.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.1167,0.5583,120,44,84,27.0,381.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.05,0.525,120,96,84,42.0,388.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,-0.0833,0.4583,120,56,84,41.0,381.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.2667,0.6333,120,52,84,36.0,375.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.0167,0.5083,120,52,84,43.0,386.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,-0.0167,0.4917,120,44,84,34.0,386.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,-0.0667,0.4667,120,96,84,41.0,394.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,-0.0833,0.4583,120,56,84,41.0,375.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,-0.1833,0.4083,120,52,84,35.0,371.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0167,0.5083,120,52,84,42.0,372.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0667,0.5333,120,44,84,38.0,389.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0333,0.5167,120,96,84,37.0,390.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0,0.5,120,56,84,39.0,379.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0167,0.5083,120,52,84,43.0,374.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.0167,0.5083,120,52,84,43.0,386.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.0833,0.5417,120,44,84,34.0,380.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.05,0.525,120,96,84,40.0,394.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,-0.0833,0.4583,120,56,84,38.0,385.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,-0.0167,0.4917,120,52,84,42.0,372.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.0167,0.5083,120,52,84,40.0,375.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.0833,0.5417,120,44,84,35.0,383.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.05,0.525,120,96,84,38.0,404.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,-0.0667,0.4667,120,56,84,41.0,376.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.1667,0.5833,120,52,84,35.0,373.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.1333,0.5667,120,52,84,46.0,373.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.0167,0.5083,120,44,84,28.0,386.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.1333,0.5667,120,96,84,37.0,386.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.0,0.5,120,56,84,36.0,375.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.2167,0.6083,120,52,84,38.0,371.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.1167,0.5583,120,52,84,47.0,375.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.1167,0.5583,120,44,84,27.0,381.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.05,0.525,120,96,84,42.0,388.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,-0.0833,0.4583,120,56,84,41.0,381.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.2667,0.6333,120,52,84,36.0,375.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.0167,0.5083,120,52,84,43.0,386.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,-0.0167,0.4917,120,44,84,34.0,386.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,-0.0667,0.4667,120,96,84,41.0,394.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,-0.0833,0.4583,120,56,84,41.0,375.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,-0.1833,0.4083,120,52,84,35.0,371.0
