dataset,subject,protocol,fold_name,seed,budget_frac,alpha,arm_pool,calibration_frac,include_recent_rewards,per_round_cap,policy,epsilon,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret,budget_remaining
BCI-IV-2b,5,official,official[0→1],3,1.0,0.5,pruned,0.3,True,inf,oplb,,0.3286,0.6643,140,76,84,28.0,444.0
BCI-IV-2b,5,official,official[0→1],42,1.0,0.5,pruned,0.3,True,inf,oplb,,0.3571,0.6786,140,70,84,26.0,429.0
BCI-IV-2b,5,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1857,0.5929,140,100,84,37.0,444.0
BCI-IV-2b,5,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,0.3,0.65,140,84,84,28.0,443.0
BCI-IV-2b,5,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,0.4857,0.7429,140,46,84,36.0,432.0
BCI-IV-2b,5,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,0.3286,0.6643,140,76,84,31.0,443.0
BCI-IV-2b,5,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,0.3286,0.6643,140,70,84,21.0,423.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.2,True,inf,oplb,,-0.0286,0.4857,140,90,96,47.0,470.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.2,True,inf,oplb,,0.3143,0.6571,140,100,96,40.0,447.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.2,True,inf,oplb,,0.1286,0.5643,140,38,96,39.0,437.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.2,True,inf,oplb,,0.3429,0.6714,140,72,96,47.0,450.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.2,True,inf,oplb,,0.2857,0.6429,140,72,96,42.0,443.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.0143,0.4929,140,90,96,45.0,463.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.2,False,inf,oplb,,0.1714,0.5857,140,100,96,42.0,448.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.2,False,inf,oplb,,0.1286,0.5643,140,38,96,44.0,439.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.0429,0.4786,140,72,96,39.0,447.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.2,False,inf,oplb,,0.2857,0.6429,140,72,96,54.0,442.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,0.3,0.65,140,100,84,36.0,443.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,0.3,0.65,140,84,84,39.0,442.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,0.1714,0.5857,140,46,84,40.0,436.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,0.1429,0.5714,140,76,84,41.0,458.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0143,0.5071,140,70,84,36.0,442.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,False,inf,oplb,,0.4286,0.7143,140,100,84,39.0,442.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,False,inf,oplb,,0.2714,0.6357,140,84,84,37.0,445.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,False,inf,oplb,,0.3571,0.6786,140,46,84,39.0,429.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0429,0.5214,140,76,84,35.0,453.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,False,inf,oplb,,0.3571,0.6786,140,70,84,37.0,438.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.1,pruned,0.2,True,inf,oplb,,0.4583,0.7292,48,58,154,48.0,144.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.1,pruned,0.2,True,inf,oplb,,0.25,0.625,48,30,154,52.0,144.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.1,pruned,0.2,True,inf,oplb,,0.2083,0.6042,48,84,154,79.0,144.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.1,pruned,0.2,True,inf,oplb,,0.125,0.5625,48,48,154,54.0,144.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.1,pruned,0.2,True,inf,oplb,,0.0,0.5,48,52,154,81.0,144.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.1,pruned,0.2,False,inf,oplb,,0.4583,0.7292,48,58,154,60.0,144.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.1,pruned,0.2,False,inf,oplb,,0.25,0.625,48,30,154,52.0,144.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.1,pruned,0.2,False,inf,oplb,,0.2083,0.6042,48,84,154,61.0,144.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.1,pruned,0.2,False,inf,oplb,,0.125,0.5625,48,48,154,53.0,144.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.1,pruned,0.2,False,inf,oplb,,0.0,0.5,48,52,154,84.0,144.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.1,pruned,0.3,True,inf,oplb,,0.25,0.625,48,78,134,57.0,144.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.1,pruned,0.3,True,inf,oplb,,0.0833,0.5417,48,92,134,55.0,147.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.1,pruned,0.3,True,inf,oplb,,0.1667,0.5833,48,80,134,51.0,144.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.1,pruned,0.3,True,inf,oplb,,0.125,0.5625,48,64,134,45.0,144.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.1,pruned,0.3,True,inf,oplb,,0.2083,0.6042,48,70,134,44.0,144.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.1,pruned,0.3,False,inf,oplb,,0.25,0.625,48,78,134,52.0,144.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.1,pruned,0.3,False,inf,oplb,,0.0833,0.5417,48,92,134,55.0,147.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.1,pruned,0.3,False,inf,oplb,,0.1667,0.5833,48,80,134,51.0,144.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.1,pruned,0.3,False,inf,oplb,,0.125,0.5625,48,64,134,45.0,144.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.1,pruned,0.3,False,inf,oplb,,0.2083,0.6042,48,70,134,44.0,144.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.5,pruned,0.2,True,inf,oplb,,0.125,0.5625,48,58,154,65.0,148.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0417,0.5208,48,30,154,59.0,144.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.5,pruned,0.2,True,inf,oplb,,-0.1667,0.4167,48,84,154,73.0,219.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.5,pruned,0.2,True,inf,oplb,,0.375,0.6875,48,48,154,56.0,169.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.5,pruned,0.2,True,inf,oplb,,0.125,0.5625,48,52,154,86.0,177.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.5,pruned,0.2,False,inf,oplb,,-0.2083,0.3958,48,58,154,61.0,159.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.5,pruned,0.2,False,inf,oplb,,0.3333,0.6667,48,30,154,66.0,144.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.5,pruned,0.2,False,inf,oplb,,-0.2083,0.3958,48,84,154,82.0,197.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.5,pruned,0.2,False,inf,oplb,,0.375,0.6875,48,48,154,64.0,168.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.5,pruned,0.2,False,inf,oplb,,0.0833,0.5417,48,52,154,73.0,150.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.5,pruned,0.3,True,inf,oplb,,0.5,0.75,48,78,134,49.0,144.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.5,pruned,0.3,True,inf,oplb,,0.25,0.625,48,92,134,50.0,147.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.5,pruned,0.3,True,inf,oplb,,0.4167,0.7083,48,80,134,52.0,178.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.5,pruned,0.3,True,inf,oplb,,0.2917,0.6458,48,64,134,57.0,144.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.5,pruned,0.3,True,inf,oplb,,0.125,0.5625,48,70,134,61.0,148.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,0.5,0.75,48,78,134,57.0,145.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,0.2083,0.6042,48,92,134,59.0,151.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,0.5417,0.7708,48,80,134,60.0,169.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,-0.125,0.4375,48,64,134,54.0,155.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0417,0.5208,48,70,134,55.0,158.0
BCI-IV-2b,6,within,within_fold0,0,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0,0.5,48,58,154,70.0,166.0
BCI-IV-2b,6,within,within_fold0,1,1.0,1.0,pruned,0.2,True,inf,oplb,,0.25,0.625,48,30,154,62.0,144.0
BCI-IV-2b,6,within,within_fold0,2,1.0,1.0,pruned,0.2,True,inf,oplb,,0.2083,0.6042,48,84,154,76.0,207.0
BCI-IV-2b,6,within,within_fold0,3,1.0,1.0,pruned,0.2,True,inf,oplb,,-0.0417,0.4792,48,48,154,74.0,160.0
BCI-IV-2b,6,within,within_fold0,42,1.0,1.0,pruned,0.2,True,inf,oplb,,0.1667,0.5833,48,52,154,69.0,155.0
BCI-IV-2b,6,within,within_fold0,0,1.0,1.0,pruned,0.2,False,inf,oplb,,0.25,0.625,48,58,154,75.0,165.0
BCI-IV-2b,6,within,within_fold0,1,1.0,1.0,pruned,0.2,False,inf,oplb,,0.25,0.625,48,30,154,72.0,144.0
BCI-IV-2b,6,within,within_fold0,2,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.0833,0.4583,48,84,154,61.0,198.0
BCI-IV-2b,6,within,within_fold0,3,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.2083,0.3958,48,48,154,75.0,169.0
BCI-IV-2b,6,within,within_fold0,42,1.0,1.0,pruned,0.2,False,inf,oplb,,0.125,0.5625,48,52,154,70.0,155.0
BCI-IV-2b,6,within,within_fold0,0,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.2917,0.3542,48,78,134,62.0,168.0
BCI-IV-2b,6,within,within_fold0,1,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0417,0.4792,48,92,134,53.0,178.0
BCI-IV-2b,6,within,within_fold0,2,1.0,1.0,pruned,0.3,True,inf,oplb,,0.5417,0.7708,48,80,134,60.0,192.0
BCI-IV-2b,6,within,within_fold0,3,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0417,0.4792,48,64,134,73.0,174.0
BCI-IV-2b,6,within,within_fold0,42,1.0,1.0,pruned,0.3,True,inf,oplb,,0.125,0.5625,48,70,134,62.0,179.0
BCI-IV-2b,6,within,within_fold0,0,1.0,1.0,pruned,0.3,False,inf,oplb,,0.375,0.6875,48,78,134,70.0,170.0
BCI-IV-2b,6,within,within_fold0,1,1.0,1.0,pruned,0.3,False,inf,oplb,,0.2917,0.6458,48,92,134,63.0,180.0
BCI-IV-2b,6,within,within_fold0,2,1.0,1.0,pruned,0.3,False,inf,oplb,,0.4167,0.7083,48,80,134,62.0,183.0
BCI-IV-2b,6,within,within_fold0,3,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0,0.5,48,64,134,58.0,175.0
BCI-IV-2b,6,within,within_fold0,42,1.0,1.0,pruned,0.3,False,inf,oplb,,0.2917,0.6458,48,70,134,61.0,183.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.1,pruned,0.2,True,inf,oplb,,0.1,0.55,120,100,96,48.0,360.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.1,pruned,0.2,True,inf,oplb,,0.1167,0.5583,120,72,96,50.0,456.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.0667,0.4667,120,74,96,50.0,360.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.1,pruned,0.2,True,inf,oplb,,0.1833,0.5917,120,84,96,51.0,360.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.1,pruned,0.2,True,inf,oplb,,0.0667,0.5333,120,58,96,51.0,360.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.05,0.475,120,100,96,48.0,360.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.1,pruned,0.2,False,inf,oplb,,0.1167,0.5583,120,72,96,50.0,456.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.0667,0.4667,120,74,96,50.0,360.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.1,pruned,0.2,False,inf,oplb,,0.1833,0.5917,120,84,96,47.0,360.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.1,pruned,0.2,False,inf,oplb,,0.0667,0.5333,120,58,96,51.0,360.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.1,pruned,0.3,True,inf,oplb,,0.0833,0.5417,120,80,84,33.0,362.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.1,pruned,0.3,True,inf,oplb,,0.1,0.55,120,72,84,44.0,362.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.1,pruned,0.3,True,inf,oplb,,0.4,0.7,120,78,84,26.0,361.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.1,pruned,0.3,True,inf,oplb,,0.1,0.55,120,80,84,47.0,360.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.1,pruned,0.3,True,inf,oplb,,0.1,0.55,120,72,84,26.0,363.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.1,pruned,0.3,False,inf,oplb,,0.0833,0.5417,120,80,84,33.0,362.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.1,pruned,0.3,False,inf,oplb,,0.1,0.55,120,72,84,38.0,362.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.1,pruned,0.3,False,inf,oplb,,0.4,0.7,120,78,84,26.0,361.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.1,pruned,0.3,False,inf,oplb,,0.1,0.55,120,80,84,47.0,360.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.1,pruned,0.3,False,inf,oplb,,0.1,0.55,120,72,84,26.0,363.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.5,pruned,0.2,True,inf,oplb,,0.2167,0.6083,120,100,96,46.0,369.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0167,0.5083,120,72,96,46.0,374.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.5,pruned,0.2,True,inf,oplb,,-0.1667,0.4167,120,74,96,42.0,436.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0167,0.5083,120,84,96,52.0,372.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.5,pruned,0.2,True,inf,oplb,,0.3333,0.6667,120,58,96,27.0,360.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.5,pruned,0.2,False,inf,oplb,,0.2167,0.6083,120,100,96,47.0,367.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.5,pruned,0.2,False,inf,oplb,,0.05,0.525,120,72,96,52.0,389.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.5,pruned,0.2,False,inf,oplb,,0.0167,0.5083,120,74,96,46.0,362.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.5,pruned,0.2,False,inf,oplb,,-0.05,0.475,120,84,96,52.0,365.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.5,pruned,0.2,False,inf,oplb,,0.3333,0.6667,120,58,96,29.0,360.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.5,pruned,0.3,True,inf,oplb,,0.1167,0.5583,120,80,84,30.0,380.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.5,pruned,0.3,True,inf,oplb,,-0.05,0.475,120,72,84,37.0,430.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.5,pruned,0.3,True,inf,oplb,,0.4,0.7,120,78,84,35.0,368.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.5,pruned,0.3,True,inf,oplb,,0.1333,0.5667,120,80,84,33.0,378.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.5,pruned,0.3,True,inf,oplb,,0.1,0.55,120,72,84,28.0,367.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1167,0.5583,120,80,84,32.0,380.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,-0.05,0.475,120,72,84,40.0,427.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,0.4,0.7,120,78,84,35.0,369.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,0.2167,0.6083,120,80,84,40.0,373.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1,0.55,120,72,84,31.0,371.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0667,0.5333,120,100,96,53.0,385.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0833,0.5417,120,72,96,48.0,399.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.2,True,inf,oplb,,-0.1167,0.4417,120,74,96,43.0,369.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0833,0.5417,120,84,96,52.0,383.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.2,True,inf,oplb,,0.25,0.625,120,58,96,40.0,381.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.2,False,inf,oplb,,0.0167,0.5083,120,100,96,49.0,392.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.2,False,inf,oplb,,0.1167,0.5583,120,72,96,49.0,399.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.2,False,inf,oplb,,0.0833,0.5417,120,74,96,44.0,367.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.2,False,inf,oplb,,0.1667,0.5833,120,84,96,55.0,383.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.2,False,inf,oplb,,0.25,0.625,120,58,96,43.0,374.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0333,0.4833,120,80,84,36.0,384.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0333,0.5167,120,72,84,39.0,396.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0833,0.5417,120,78,84,37.0,382.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,0.2167,0.6083,120,80,84,42.0,378.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0833,0.4583,120,72,84,37.0,391.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0833,0.5417,120,80,84,34.0,389.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,False,inf,oplb,,0.1167,0.5583,120,72,84,36.0,389.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,False,inf,oplb,,0.4,0.7,120,78,84,40.0,388.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,False,inf,oplb,,-0.15,0.425,120,80,84,39.0,375.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,False,inf,oplb,,0.1,0.55,120,72,84,27.0,386.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.1,pruned,0.2,True,inf,oplb,,0.375,0.6875,48,78,154,56.0,147.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.1,pruned,0.2,True,inf,oplb,,0.375,0.6875,48,88,154,54.0,298.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.1,pruned,0.2,True,inf,oplb,,0.25,0.625,48,56,154,57.0,144.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.1,pruned,0.2,True,inf,oplb,,0.4167,0.7083,48,40,154,50.0,144.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.0833,0.4583,48,86,154,53.0,296.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.1,pruned,0.2,False,inf,oplb,,0.375,0.6875,48,78,154,56.0,147.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.1,pruned,0.2,False,inf,oplb,,0.375,0.6875,48,88,154,54.0,298.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.1,pruned,0.2,False,inf,oplb,,0.25,0.625,48,56,154,57.0,144.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.1,pruned,0.2,False,inf,oplb,,0.4167,0.7083,48,40,154,50.0,144.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.0833,0.4583,48,86,154,53.0,296.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.1,pruned,0.3,True,inf,oplb,,0.125,0.5625,48,88,134,68.0,144.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.1,pruned,0.3,True,inf,oplb,,0.125,0.5625,48,98,134,67.0,144.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.0417,0.4792,48,62,134,64.0,144.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.1,pruned,0.3,True,inf,oplb,,0.2083,0.6042,48,52,134,58.0,144.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.1,pruned,0.3,True,inf,oplb,,0.0417,0.5208,48,98,134,71.0,277.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.1,pruned,0.3,False,inf,oplb,,0.125,0.5625,48,88,134,70.0,149.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.1,pruned,0.3,False,inf,oplb,,0.3333,0.6667,48,98,134,67.0,144.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.1,pruned,0.3,False,inf,oplb,,-0.0417,0.4792,48,62,134,64.0,144.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.1,pruned,0.3,False,inf,oplb,,0.2083,0.6042,48,52,134,58.0,144.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.1,pruned,0.3,False,inf,oplb,,0.0417,0.5208,48,98,134,71.0,277.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0833,0.5417,48,78,154,63.0,227.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.5,pruned,0.2,True,inf,oplb,,0.375,0.6875,48,88,154,61.0,294.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0,0.5,48,56,154,70.0,178.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.5,pruned,0.2,True,inf,oplb,,0.2917,0.6458,48,40,154,63.0,186.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.5,pruned,0.2,True,inf,oplb,,0.1667,0.5833,48,86,154,51.0,221.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.5,pruned,0.2,False,inf,oplb,,0.1667,0.5833,48,78,154,62.0,165.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.5,pruned,0.2,False,inf,oplb,,0.1667,0.5833,48,88,154,81.0,206.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.5,pruned,0.2,False,inf,oplb,,0.125,0.5625,48,56,154,66.0,168.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.5,pruned,0.2,False,inf,oplb,,0.2917,0.6458,48,40,154,57.0,180.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.5,pruned,0.2,False,inf,oplb,,-0.0833,0.4583,48,86,154,53.0,242.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.5,pruned,0.3,True,inf,oplb,,0.2917,0.6458,48,88,134,65.0,172.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.5,pruned,0.3,True,inf,oplb,,0.2917,0.6458,48,98,134,70.0,169.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.5,pruned,0.3,True,inf,oplb,,-0.0417,0.4792,48,62,134,66.0,148.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.5,pruned,0.3,True,inf,oplb,,0.125,0.5625,48,52,134,45.0,211.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.5,pruned,0.3,True,inf,oplb,,0.25,0.625,48,98,134,66.0,158.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,0.3333,0.6667,48,88,134,55.0,245.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0,0.5,48,98,134,71.0,164.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,-0.0833,0.4583,48,62,134,72.0,200.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,0.125,0.5625,48,52,134,50.0,195.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0,0.5,48,98,134,68.0,185.0
BCI-IV-2b,7,within,within_fold0,0,1.0,1.0,pruned,0.2,True,inf,oplb,,0.125,0.5625,48,78,154,75.0,193.0
BCI-IV-2b,7,within,within_fold0,1,1.0,1.0,pruned,0.2,True,inf,oplb,,0.2917,0.6458,48,88,154,74.0,215.0
BCI-IV-2b,7,within,within_fold0,2,1.0,1.0,pruned,0.2,True,inf,oplb,,0.25,0.625,48,56,154,71.0,174.0
BCI-IV-2b,7,within,within_fold0,3,1.0,1.0,pruned,0.2,True,inf,oplb,,-0.0833,0.4583,48,40,154,68.0,199.0
BCI-IV-2b,7,within,within_fold0,42,1.0,1.0,pruned,0.2,True,inf,oplb,,-0.0417,0.4792,48,86,154,49.0,205.0
BCI-IV-2b,7,within,within_fold0,0,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.0417,0.4792,48,78,154,66.0,187.0
BCI-IV-2b,7,within,within_fold0,1,1.0,1.0,pruned,0.2,False,inf,oplb,,0.125,0.5625,48,88,154,67.0,208.0
