dataset,subject,protocol,fold_name,seed,budget_frac,alpha,arm_pool,calibration_frac,include_recent_rewards,per_round_cap,policy,epsilon,online_heads,window_size,discount_gamma,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret,budget_remaining
BCI-IV-2b,9,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0167,0.5083,120,52,84,37.0,374.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0833,0.5417,120,44,84,33.0,365.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0333,0.5167,120,96,84,43.0,372.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,-0.0333,0.4833,120,56,84,45.0,376.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0833,0.5417,120,52,84,49.0,377.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1167,0.5583,120,52,84,40.0,369.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0333,0.5167,120,44,84,36.0,378.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0333,0.5167,120,96,84,45.0,379.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0833,0.5417,120,56,84,45.0,378.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,-0.0167,0.4917,120,52,84,42.0,361.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0167,0.5083,120,52,84,46.0,381.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.1167,0.5583,120,44,84,32.0,363.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.1167,0.5583,120,96,84,32.0,380.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,-0.0667,0.4667,120,56,84,43.0,411.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0333,0.5167,120,52,84,37.0,367.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,-0.0167,0.4917,120,52,84,40.0,380.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.1333,0.5667,120,44,84,31.0,362.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.1333,0.5667,120,96,84,37.0,373.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0167,0.5083,120,56,84,44.0,404.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.05,0.525,120,52,84,36.0,367.0
